asn,category,tags
206037,ISP,Internet Service Provider (ISP)|Computer and Information Technology
34006,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
214232,Unknown,
42208,Other,"Computer and Information Technology|Software Development|Travel and Accommodation|Retail Stores, Wholesale, and E-commerce Sites"
34019,Eyeball,Eyeball|Software Development|Computer and Information Technology|Validating RPKI ROV
206059,Eyeball,Eyeball|Community Groups and Nonprofits
394485,ISP,Internet Service Provider (ISP)|Computer and Information Technology
197883,ISP,Computer and Information Technology|Internet Service Provider (ISP)
206086,Other,Software Development|Computer and Information Technology
50446,Content/CDN,Content|Computer and Information Technology|Server Hosting
42258,Other,"Freight, Shipment, and Postal Services"
1300,ISP,Internet Service Provider (ISP)|Computer and Information Technology
1301,Other,"Not Validating RPKI ROV|Computer and Information Technology|Electric Power Generation, Transmission, Distribution|Manufacturing"
1302,ISP,Internet Service Provider (ISP)|Computer and Information Technology
1303,ISP,Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
1305,ISP,Internet Service Provider (ISP)|Computer and Information Technology
1306,ISP,Internet Service Provider (ISP)|Computer and Information Technology
1307,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
1308,ISP,Internet Service Provider (ISP)|Computer and Information Technology
1309,ISP,Computer and Information Technology|Internet Service Provider (ISP)
197914,ISP,VPN Host|Hosting and Cloud Provider|Internet Service Provider (ISP)|Computer and Information Technology
197922,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Tor services
42275,Other,Service
206120,ISP,Internet Service Provider (ISP)|Computer and Information Technology
50474,ISP,VPN Host|Internet Service Provider (ISP)|Hosting and Cloud Provider|Computer and Information Technology
215189,Unknown,
206129,Enterprise,"Service|Retail Stores, Wholesale, and E-commerce Sites|Law, Business, and Consulting Services"
214326,Other,Personal ASN
207051,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Software Development
50497,Other,"Computer and Information Technology|Software Development|Service|Media, Publishing, and Broadcasting"
