src,dst,hege
131539,17433,1.0
131539,3491,1.0
131539,6762,0.08333333333333333
131539,6939,0.0625
131558,1299,0.08333333333333333
131558,174,0.0625
131574,1299,0.10416666666666667
131574,174,0.08333333333333333
131574,174,0.09090909090909091
131574,6939,0.4090909090909091
131578,1299,0.08333333333333333
131578,3356,0.0625
132019,6939,1.0
132019,136493,1.0
132019,6939,1.0
132019,136493,1.0
132147,1299,0.06893004115226338
132147,6939,0.4090909090909091
132153,1299,0.08477011494252873
132153,6939,0.4772727272727273
132153,3356,0.06818181818181818
132203,45430,0.0787826987826988
132203,9304,0.1352084952084952
132203,3356,0.13962962962962963
132203,6939,0.47407925407925405
132203,174,0.06511266511266511
132203,2516,0.0718803418803419
132203,3491,0.05611499611499611
132203,7473,0.06908313908313911
132203,3491,0.12065140740152225
132203,6453,0.054058742082290466
132203,6939,0.12079482155628792
132203,3356,0.1860044282934927
132203,2914,0.08706767379683254
132225,3356,0.09090909090909091
132225,6939,0.5454545454545454
132225,1299,0.08180894308943089
132437,1299,0.08333333333333333
132479,215828,0.13636363636363635
132479,6939,0.9090909090909091
132479,51202,0.09090909090909091
132510,58453,1.0
132510,58453,1.0
132510,3356,0.09090909090909091
132510,6939,0.4090909090909091
132510,3356,0.2706505847953216
132525,3356,0.088348271446863
132525,58453,0.9741784037558684
132525,6939,0.41335894152795566
132525,3356,0.27495123001306027
132525,58453,0.9970127899896696
132536,1299,0.12622549019607843
132536,6939,0.08493589743589743
132536,3356,0.1021870286576169
132536,3356,0.09090909090909091
132536,6939,0.5454545454545454
132623,209295,0.5
132623,2027,0.5
132623,62000,0.06818181818181818
132623,6939,0.5454545454545454
132623,35280,0.22727272727272727
132623,51202,0.06818181818181818
132623,215828,0.06818181818181818
132833,1299,0.08333333333333333
132833,6939,0.4090909090909091
133111,6939,0.9545454545454546
133111,3356,0.050420895478374805
133111,6453,0.6964715738245615
133111,174,0.11193894101641773
133118,6939,0.08333333333333333
133118,1299,0.16666666666666666
133118,6939,0.4090909090909091
133119,6939,0.43636363636363634
133119,6939,0.08333333333333333
133119,1299,0.16609093394983468
133194,6939,1.0
133219,58453,0.4140625
133219,15412,0.057291666666666664
133219,6939,0.07291666666666667
133219,3491,0.17881944444444442
133219,38001,0.09895833333333333
133219,9304,0.3133680555555555
133465,3356,0.10416666666666667
133465,6453,0.96875
133475,4058,1.0
133475,6939,1.0
133475,4058,0.5
133475,2914,0.14583333333333334
133475,8220,0.4895833333333333
133475,6453,0.21875
133475,6939,0.09375
133492,6939,0.2727272727272727
133492,1299,0.5
133492,20473,1.0
133492,2914,0.45454545454545453
133555,3491,0.22916666666666666
133555,2914,0.16666666666666666
133555,20473,1.0
133555,1299,0.3541666666666667
133555,2914,0.3896103896103895
133555,6939,0.36363636363636365
133555,1299,0.4285714285714285
133555,20473,0.8571428571428572
133774,6939,0.41666666666666663
133774,1299,0.08097595473833098
133775,23764,0.14095133667502088
133775,6939,0.4090909090909091
133775,1299,0.11815998329156223
133776,6939,0.4090909090909091
133776,1299,0.08145009416195857
133846,932,0.16666666666666663
133846,6939,0.6628787878787878
133846,6233,0.13636363636363633
133846,917,0.3068181818181817
133846,60068,0.053030303030303025
133846,56655,0.29924242424242414
133846,2914,0.10416666666666667
133846,6939,0.08333333333333333
133846,134835,1.0
133846,932,1.0
133846,9002,0.3958333333333333
133846,3204,0.16666666666666663
133846,58313,0.053030303030303025
133846,3214,0.13636363636363633
133846,134835,0.16666666666666663
133846,9002,0.15909090909090912
133865,6939,0.3977272727272727
133865,58453,0.3352272727272727
133865,9304,0.4781586021505377
133865,7473,0.05309139784946235
133865,6939,0.05241935483870968
133865,3491,0.21404569892473116
133952,137409,0.7628205128205129
133952,53587,0.7756410256410257
133952,2914,0.22435897435897437
134238,6939,0.4090909090909091
134238,1299,0.08333333333333333
134413,51202,0.13636363636363635
134413,215828,0.13636363636363635
134413,6939,0.9090909090909091
134413,9002,0.6875
134413,3491,0.22916666666666666
134413,983,1.0
134419,6939,0.4111570247933884
134419,1299,0.08333333333333333
134420,6939,0.4090909090909091
134420,1299,0.08323820395738203
134417,1299,0.08333333333333333
134417,174,0.0625
134425,1299,0.08305921052631579
134421,1299,0.08333333333333333
134477,6939,0.9545454545454546
134488,6939,0.9545454545454546
134542,6939,0.4469696969696969
134542,1299,0.16666666666666666
134542,6939,0.08333333333333333
134543,6939,0.5681454545454545
134543,3356,0.18698286052009458
134543,1299,0.14583333333333334
134543,6939,0.0625
134578,2914,0.7291666666666666
134578,135391,1.0
134578,3356,0.10416666666666667
134578,6939,0.10416666666666667
134756,6939,0.4627153891859775
134756,3356,0.056818181818181816
134756,1299,0.08639143730886849
134760,1299,0.08333333333333333
134760,6939,0.4090909090909091
134761,1299,0.08333333333333333
134762,1299,0.08333333333333333
134762,6939,0.4090909090909091
134763,6939,0.4090909090909091
134763,1299,0.07643284106891703
134763,6939,0.05686222692036646
134764,6939,0.4090909090909091
134764,1299,0.08333333333333333
134765,1299,0.08333333333333333
134766,1299,0.08547374429223746
134767,6939,0.41590909090909095
134767,1299,0.08333333333333333
134768,6939,0.4184149184149184
134768,1299,0.08693783068783068
134769,1299,0.11921296296296295
134769,6939,0.5454545454545454
134769,3356,0.09090909090909091
134769,6939,0.0775462962962963
134769,3356,0.0925925925925926
134770,6939,0.42045454545454547
134770,1299,0.0849673202614379
134771,1299,0.08333333333333333
134771,6939,0.4090909090909091
134772,6939,0.4090909090909091
134772,1299,0.08333333333333333
134773,6939,0.341991341991342
134773,3356,0.18722943722943722
134773,23764,0.12265512265512264
134773,1299,0.08272463355321985
134774,6939,0.5307173295454546
134774,3356,0.08599668560606061
134774,1299,0.09704545454545455
134774,6939,0.06308080808080808
134775,6939,0.4090909090909091
134810,3356,0.08874458874458874
134810,6939,0.4098124098124098
134810,58453,0.9779942279942279
134810,58453,0.9870021221025138
134810,3356,0.2534872541841577
135040,7356,0.10416666666666667
135040,139358,0.125
135054,58453,1.0
135054,3356,0.07118055555555557
135061,6939,0.5576092933415503
135061,1299,0.12317983312239829
135061,6939,0.06424050632911392
135061,3356,0.10597225951667077
135089,6939,0.4090909090909091
135089,1299,0.08877995642701525
135363,15412,0.15625
135363,6939,0.06597222222222222
135363,9304,0.765625
135363,3491,0.23611111111111108
135363,3257,0.22727272727272727
135363,6939,0.8181818181818182
135363,15412,0.8636363636363636
135363,9304,1.0
135426,6939,0.9545454545454546
135426,58453,0.09090909090909091
135426,58453,0.7291666666666666
135426,3491,0.16666666666666666
135432,6939,0.0625
135432,3356,0.08333333333333333
135432,1299,0.125
135629,1299,0.0625
135629,6939,0.36363636363636365
135629,58453,0.0808080808080808
135629,3356,0.09090909090909091
135629,58453,0.13402031063321385
135646,6939,0.2727272727272727
135646,1299,0.5
135646,20473,1.0
135646,2914,0.45454545454545453
135671,6939,1.0
135671,1299,0.20833333333333334
135671,20473,1.0
135671,174,0.125
135671,3491,0.14583333333333334
135674,4635,0.7727272727272727
135674,6939,0.7272727272727273
136146,174,0.5625
136146,150706,1.0
136146,3491,0.4583333333333333
136160,150706,1.0
136160,401371,1.0
136160,3491,1.0
136160,154309,1.0
136160,149014,0.703125
136160,3356,0.0625
136160,150706,0.3125
136160,2914,0.703125
136160,174,0.3125
136160,6939,0.4090909090909091
136180,1299,0.06250000000000001
136180,35487,0.19999999999999998
136180,60068,0.6541666666666667
136180,137409,0.21944444444444444
136180,174,0.11666666666666668
136180,917,0.39999999999999997
136180,142616,0.18333333333333335
136180,23961,0.21736111111111112
136180,6939,0.08333333333333333
136188,6939,0.4090909090909091
136188,1299,0.08313057583130576
136189,56308,0.20833333333333334
136189,2914,0.7916666666666666
136189,3356,0.14583333333333334
136189,56308,0.9090909090909091
136189,2914,0.18181818181818182
136189,7473,0.6363636363636364
136189,6939,0.6363636363636364
136190,6939,0.4090909090909091
136190,1299,0.08359985785358921
136191,1299,0.08333333333333333
136191,6939,0.4090909090909091
136192,1299,0.08333333333333333
136192,6939,0.4090909090909091
136194,1299,0.08333333333333333
136194,6939,0.4090909090909091
136195,1299,0.08865740740740742
136195,3356,0.07575757575757575
136195,6939,0.4765840220385675
136197,1299,0.08333333333333333
136197,3356,0.0625
136197,6939,0.4090909090909091
136198,6939,0.4090909090909091
136198,3356,0.08437500000000002
136198,1299,0.06666666666666667
136198,23764,0.39999999999999997
136198,3356,0.12727272727272726
136198,23764,0.5999999999999999
136199,6939,0.4090909090909091
136199,1299,0.08333333333333333
136200,1299,0.08333333333333333
136200,6939,0.4090909090909091
136237,6939,1.0
136237,55355,0.5121527777777778
136237,3491,0.0625
136237,9304,0.6857638888888888
136237,6939,0.3055555555555555
136237,15412,0.15277777777777776
136237,140595,0.0625
136535,6939,0.2727272727272727
136535,1299,0.5
136535,20473,1.0
136535,2914,0.45454545454545453
136591,6939,0.7878787878787878
136591,7473,0.48484848484848475
136591,20473,0.6666666666666665
136591,2914,0.0606060606060606
136725,6939,0.6363636363636364
136725,2914,0.20454545454545456
136725,1299,0.1590909090909091
136725,20473,0.5
136766,4637,0.07638888888888888
136766,22697,1.0
136766,6453,0.15277777777777776
136766,6939,0.1111111111111111
136766,2914,0.2708333333333333
136769,133182,1.0
136769,1299,0.14583333333333334
136769,174,0.0625
136769,2914,1.0
136955,9269,0.984375
136955,10103,1.0
136955,3356,0.25
136955,6939,0.052083333333333336
136958,6939,0.5909090909090909
136958,1299,0.1461980306345733
136958,6939,0.0625
136958,3356,0.18731765134938003
136959,6939,0.5743801652892562
136959,1299,0.14779411764705883
136959,6939,0.06102941176470588
136959,3356,0.19003267973856208
137256,1299,0.5
137256,6939,0.3181818181818182
137256,20473,1.0
137256,2914,0.4090909090909091
137264,2914,0.10416666666666667
137264,16509,1.0
137264,174,0.2708333333333333
137264,6453,0.16666666666666666
137264,6939,0.19696969696969696
137264,174,0.06818181818181818
137264,1299,0.07575757575757575
137264,16509,0.8333333333333333
137264,20473,0.16666666666666663
137264,2914,0.0606060606060606
137264,6453,0.07575757575757575
137266,6939,0.07855663262829123
137266,6939,0.4090909090909091
137266,3356,0.07684426229508197
137266,1299,0.11133879781420765
137401,6939,0.4090909090909091
137402,6939,0.4090909090909091
137436,1299,0.1590909090909091
137436,20473,0.5
137436,2914,0.20454545454545456
137436,6939,0.6363636363636364
137539,6939,0.4090909090909091
137539,3356,0.10416666666666667
137539,1299,0.125
137539,6939,0.0625
137571,397373,1.0
137571,174,0.3333333333333333
137571,3356,0.7083333333333334
137689,1299,0.08666173570019724
137689,6939,0.4534090909090909
137689,3356,0.060227272727272727
137690,3356,0.06363636363636363
137690,1299,0.08984375
137690,6939,0.4636363636363636
137691,23764,0.15219907407407407
137691,6939,0.4090909090909091
137691,3356,0.05303030303030303
137691,1299,0.09722222222222221
137691,3356,0.1486111111111111
137692,1299,0.08333333333333333
137692,6939,0.42008797653958946
137693,6939,0.4090909090909091
137693,1299,0.08333333333333333
137694,6939,0.4090909090909091
137694,1299,0.08333333333333333
137695,6939,0.4090909090909091
137695,1299,0.0853018372703412
137697,3356,0.06838983236016849
137697,3356,0.09090909090909091
137697,6939,0.5454545454545454
137697,1299,0.10762757871878392
137697,6939,0.07028896594121285
137698,1299,0.08723958333333333
137698,6939,0.4090909090909091
137699,1299,0.08333333333333333
137699,6939,0.4090909090909091
137702,6939,0.3993506493506494
137702,3356,0.051948051948051945
137702,1299,0.08320147679324895
137710,4229,0.6041666666666666
137710,21859,1.0
137710,2914,0.3125
137710,3491,0.1875
137710,6939,0.16666666666666666
137715,6939,0.4772727272727273
137715,6939,0.0625
137715,1299,0.08333333333333333
137718,58453,0.07424242424242423
137718,6939,0.3803030303030303
137718,3356,0.09538623992510388
137721,3491,0.13636363636363635
137726,3356,0.13636363636363635
137726,58453,0.9545454545454546
137726,6939,0.45454545454545453
137735,6939,0.4575757575757576
137735,6939,0.06891025641025642
137735,1299,0.11538461538461538
137753,6453,0.44523470839260315
137753,6453,0.33333333333333326
137753,6939,0.4090909090909091
137753,3257,0.6666666666666665
137753,3356,0.05303030303030303
137753,10099,0.33333333333333326
137753,3257,0.1334681721194879
137753,3356,0.054439307728781416
137753,3491,0.4075391180654338
137758,3356,0.10416666666666667
137758,1299,0.125
137758,6939,0.5
137758,3356,0.13636363636363635
137759,3356,0.10416666666666667
137759,1299,0.11458333333333333
137759,6939,0.0625
137764,3356,0.125
137764,1299,0.10416666666666667
137764,174,0.10416666666666667
137785,6939,0.057291666666666664
137785,3491,0.484375
137785,1299,0.09375
137785,2914,0.052083333333333336
137785,21859,0.515625
137785,4229,0.09375
137787,1299,0.08333333333333333
137788,1299,0.16666666666666666
137788,6939,0.08333333333333333
137798,3356,0.059895833333333336
137798,1299,0.140625
137798,6939,0.0703125
137798,3356,0.13636363636363635
137798,6939,0.5
137801,1299,0.08333333333333333
137806,58453,0.25
137806,1299,0.078125
137806,174,0.08854166666666667
137835,215828,0.13636363636363635
137835,51202,0.13636363636363635
137835,6939,0.9090909090909091
137908,20473,0.22222222222222224
137908,44324,0.14343434343434344
137908,7720,0.31666666666666665
137908,138997,0.11616161616161617
137908,3204,0.1941919191919192
137908,6939,0.5606060606060607
137908,3214,0.19191919191919193
137908,3356,0.14393939393939392
137908,1299,0.13080808080808082
137908,4637,0.16666666666666669
137908,2914,0.10050505050505053
138029,3491,1.0
138029,6939,0.45454545454545453
138029,132585,1.0
138029,3356,0.0625
138029,3491,1.0
138029,132585,1.0
138029,174,0.0625
138169,6939,0.4090909090909091
138169,1299,0.08333333333333333
138211,6939,0.4090909090909091
138211,137409,0.36363636363636365
138211,17433,1.0
138369,6939,1.0
138371,6939,0.9558823529411765
138387,6939,0.4090909090909091
138401,20473,0.44155844155844154
138401,2914,0.18181818181818177
138401,17433,0.15909090909090906
138401,4637,0.0779220779220779
138401,6939,0.44155844155844154
138401,137409,0.06493506493506493
138401,1299,0.11688311688311687
138401,174,0.051948051948051945
138401,7720,0.38636363636363635
138401,3356,0.08116883116883115
138407,3356,0.09090909090909091
138407,58453,1.0
138407,6939,0.4090909090909091
138407,3356,0.27310924369747897
138407,58453,0.9921218487394959
138409,6939,0.4090909090909091
138421,6939,0.415986790986791
138421,1299,0.17908085718470534
138421,6939,0.08292716770618726
138436,6939,0.4090909090909091
138457,6939,0.052083333333333336
138513,6939,0.4090909090909091
138514,6939,0.4090909090909091
138535,1299,0.13636363636363635
138535,215828,0.19696969696969696
138535,34927,0.10606060606060605
138535,2914,0.18181818181818185
138535,6939,0.5757575757575757
138535,20473,0.33333333333333326
138535,51202,0.19696969696969696
138538,15412,0.2514367816091954
138538,174,1.0
138538,6939,0.07183908045977011
138538,9304,0.2693965517241379
138538,174,0.7306034482758621
138545,131642,0.8098958333333334
138545,142616,0.1875
138545,60068,0.1875
138545,6939,0.8246527777777777
138545,3303,0.078125
138545,2914,0.057291666666666664
138545,131658,0.17361111111111108
138570,1299,0.08333333333333333
138597,6939,0.4090909090909091
138635,6939,0.4090909090909091
138641,6939,0.4090909090909091
138679,6939,0.4090909090909091
138950,6939,0.4090909090909091
138950,1299,0.08333333333333333
138979,1299,0.18181818181818182
138979,6453,0.09090909090909091
138979,6762,0.13636363636363635
138979,1299,0.2916666666666667
138979,5511,0.125
138982,1299,0.08333333333333333
138982,6939,0.4090909090909091
138991,1299,0.08333333333333333
138991,6939,0.4090909090909091
139007,6939,0.4714285714285715
139007,1299,0.1668443496801706
139007,6939,0.08333333333333333
139073,20473,1.0
139073,1299,0.375
139073,3491,0.22916666666666666
139073,2914,0.16666666666666666
139073,1299,0.5454545454545454
139073,2914,0.36363636363636365
139073,20473,1.0
139073,6939,0.36363636363636365
139080,58453,1.0
139080,3356,0.09090909090909091
139080,6939,0.45454545454545453
139080,58453,1.0
139080,3356,0.25195006846635365
139090,6939,0.4090909090909091
139099,1299,0.19401041666666666
139099,6939,0.08333333333333333
139100,6939,0.36363636363636365
139100,58453,1.0
139100,3356,0.13636363636363635
139100,174,0.13636363636363635
139110,1299,0.10416666666666667
139110,174,0.08333333333333333
139118,58453,1.0
139118,3356,0.2916666666666667
139136,6939,0.45454545454545453
139136,58453,1.0
139136,3356,0.13636363636363635
139136,6939,0.0625
139136,1299,0.1875
139137,58453,0.2916666666666667
139138,6939,0.38636363636363635
139138,58453,0.20454545454545456
139138,58453,0.06076388888888889
139138,2914,0.4348958333333333
139138,3356,0.0642361111111111
139139,6453,0.4166666666666667
139139,174,0.6041666666666666
139139,6939,1.0
139141,58453,1.0
139141,6453,0.09090909090909091
139141,3356,0.13636363636363635
139141,6939,0.45454545454545453
139141,58453,1.0
139141,3356,0.2708333333333333
139148,6939,0.45454545454545453
139148,1299,0.10069444444444443
139154,6939,0.4090909090909091
139154,6939,0.08333333333333333
139154,1299,0.125
139161,174,0.09090909090909091
139161,6939,0.4090909090909091
139177,1299,0.08333333333333333
139178,6939,0.4090909090909091
139178,58453,0.09090909090909091
139178,3356,0.125
139178,174,0.10416666666666667
139178,1299,0.125
139180,3356,0.19270833333333334
139180,174,0.09895833333333333
139180,58453,1.0
139183,6939,0.0625
139183,1299,0.08333333333333333
139183,174,0.08333333333333333
139201,1299,0.08333333333333333
139201,6939,0.4090909090909091
139203,6939,0.4090909090909091
139203,1299,0.08333333333333333
139220,6939,0.4090909090909091
139220,174,0.0625
139220,1299,0.08333333333333333
139231,6939,0.9545454545454546
139231,215828,0.09090909090909091
139266,2914,0.7083333333333334
139266,6939,0.10416666666666667
139266,3356,0.10416666666666667
139266,135391,1.0
139266,138607,1.0
139317,44324,0.4093215527641757
139317,153371,0.07397747971518463
139317,6939,0.6237373737373738
139317,137409,0.07361672935443427
139317,20473,0.1119390627587349
139317,140227,0.05555555555555556
139317,1299,0.05988455988455988
139462,1299,0.08333333333333333
139462,6939,0.4090909090909091
139589,20473,1.0
139589,2914,0.45454545454545453
139589,6939,0.2727272727272727
139589,1299,0.5
139721,1299,0.08333333333333333
139721,6939,0.4090909090909091
139726,15412,0.22916666666666666
139726,6939,0.08333333333333333
139726,174,0.08333333333333333
139726,55355,0.3333333333333333
139726,9304,0.6875
139726,140595,1.0
139726,140595,1.0
139726,3257,0.09090909090909091
139726,6939,0.8068181818181818
139726,15412,0.4318181818181818
139726,9304,1.0
139767,1299,0.08333333333333333
139767,6939,0.4090909090909091
139769,137409,0.5
139769,6453,0.11458333333333333
139769,3204,0.5
139769,63473,0.5
139769,1299,0.375
139791,174,0.5848930481283422
139791,2914,0.09893048128342247
139791,53667,0.8018048128342248
139791,46844,0.13213012477718356
139791,6939,0.2448752228163993
139799,7195,0.8958333333333334
139859,6939,0.875
139859,61138,0.5
139859,136557,0.45454545454545453
139859,37988,0.5
139859,174,0.1590909090909091
139887,6939,0.052469135802469126
139887,1299,0.09413580246913582
139887,6939,0.4090909090909091
139888,7720,0.125
139888,6939,0.5795454545454546
139888,955,0.125
139888,137409,0.38920454545454547
139888,3356,0.06818181818181818
139888,4637,0.1903409090909091
139888,63473,0.5142045454545454
140043,6939,1.0
140053,6939,0.4090909090909091
140056,6939,0.4090909090909091
140061,1299,0.09327450460014154
140061,6939,0.4090909090909091
140061,6939,0.05518974879904487
140083,6939,0.4090909090909091
140238,6939,0.4090909090909091
140245,6939,0.4090909090909091
140246,6939,0.4090909090909091
140247,6939,0.4090909090909091
140248,6939,0.4090909090909091
140249,6939,0.4090909090909091
140250,6939,0.4090909090909091
140251,6939,0.4090909090909091
140252,6939,0.4090909090909091
140253,6939,0.4090909090909091
140254,6939,0.4090909090909091
140255,6939,0.4090909090909091
140256,6939,0.4090909090909091
140257,6939,0.4090909090909091
140258,6939,0.4090909090909091
140259,6939,0.4090909090909091
140260,6939,0.4090909090909091
140261,6939,0.4090909090909091
140290,6939,0.4090909090909091
140291,6939,0.4090909090909091
140292,6939,0.4090909090909091
140292,1299,0.08309506649118197
140293,6939,0.4090909090909091
140293,6939,0.054055284561346645
140293,1299,0.08346795907377491
140294,6939,0.4090909090909091
140295,6939,0.4090909090909091
140296,6939,0.4090909090909091
140297,6939,0.4090909090909091
140298,6939,0.4090909090909091
140299,6939,0.4090909090909091
140300,6939,0.4090909090909091
140301,6939,0.4090909090909091
140302,6939,0.4090909090909091
140303,6939,0.4090909090909091
140308,3356,0.09090909090909091
140308,23764,0.33333333333333326
140308,6939,0.4090909090909091
140308,1299,0.08333333333333333
140309,6939,0.4090909090909091
140309,6939,0.05830223880597015
140309,1299,0.08172678275290216
140310,6939,0.4090909090909091
140311,6939,0.4090909090909091
140311,1299,0.08333333333333333
140311,6939,0.05357981220657277
140312,6939,0.4090909090909091
140313,6939,0.4090909090909091
140314,6939,0.4090909090909091
140315,6939,0.4090909090909091
140316,6939,0.4090909090909091
140318,6939,0.4090909090909091
140318,1299,0.08273148148148148
140318,6939,0.05932671081677704
140319,6939,0.4090909090909091
140319,1299,0.0792233560090703
140320,6939,0.4090909090909091
140320,6939,0.06025985663082437
140320,1299,0.08333333333333333
140328,6939,0.4090909090909091
140329,6939,0.3980326299798916
140329,23764,0.22048611111111108
140329,1299,0.359375
140329,3356,0.23263888888888887
140329,3257,0.109375
140330,6939,0.4082251082251082
140330,3356,0.16666666666666666
140330,23764,0.5277777777777778
140330,6762,0.0625
140331,6939,0.4090909090909091
140332,6939,0.4090909090909091
140333,6939,0.4090909090909091
140334,6939,0.4090909090909091
140335,6939,0.4090909090909091
140336,6939,0.4090909090909091
140337,6939,0.4090909090909091
140345,6939,0.40930839495432797
140345,3356,0.08700478142076502
140345,6939,0.09067622950819672
140345,1299,0.11586407103825136
140346,6939,0.4090909090909091
140347,6939,0.4090909090909091
140348,6939,0.4090909090909091
140349,6939,0.4090909090909091
140350,6939,0.4090909090909091
140351,6939,0.4090909090909091
140352,6939,0.4090909090909091
140353,6939,0.4090909090909091
140354,6939,0.4090909090909091
140355,6939,0.4090909090909091
140356,6939,0.4090909090909091
140357,6939,0.4090909090909091
140358,6939,0.4090909090909091
140359,6939,0.4090909090909091
140360,6939,0.4090909090909091
140361,6939,0.4090909090909091
140364,6939,0.4090909090909091
140365,6939,0.4090909090909091
140366,6939,0.4090909090909091
140367,6939,0.4090909090909091
140368,6939,0.4090909090909091
140369,6939,0.4090909090909091
140370,6939,0.4090909090909091
140371,6939,0.4090909090909091
140372,6939,0.4090909090909091
140373,6939,0.4090909090909091
140374,6939,0.4090909090909091
140375,6939,0.4090909090909091
140376,6939,0.4090909090909091
140377,6939,0.4090909090909091
140378,6939,0.4090909090909091
140484,1299,0.08333333333333333
140485,3356,0.07024793388429752
140485,1299,0.06926546391752576
140485,6939,0.4421487603305785
140486,1299,0.062285223367697595
140486,3356,0.07386363636363637
140486,6939,0.4375
140494,6939,0.5382775119617225
140494,3356,0.09090909090909091
140508,6939,0.4090909090909091
140509,6939,0.4090909090909091
140510,6939,0.4090909090909091
140511,6939,0.4090909090909091
140512,6939,0.4090909090909091
140513,6939,0.4090909090909091
140514,6939,0.4090909090909091
140515,6939,0.4090909090909091
140516,6939,0.4090909090909091
140517,6939,0.4090909090909091
140518,6939,0.4090909090909091
140519,6939,0.4090909090909091
140520,6939,0.4090909090909091
140521,6939,0.4090909090909091
140522,6939,0.4090909090909091
140527,1299,0.08354978354978355
140528,6939,0.4090909090909091
140529,6939,0.4090909090909091
140530,6939,0.4090909090909091
140531,6939,0.4090909090909091
140532,6939,0.4090909090909091
140533,6939,0.4090909090909091
140534,6939,0.4090909090909091
140535,6939,0.4090909090909091
140536,6939,0.4090909090909091
140537,6939,0.4090909090909091
140538,6939,0.4090909090909091
140553,1299,0.08705357142857141
140553,6939,0.4090909090909091
140633,2914,0.2916666666666667
140633,21859,0.625
140633,3303,0.08333333333333333
140633,4229,0.5416666666666666
140633,6939,0.2916666666666667
140633,3491,0.14583333333333334
140636,6939,0.4227272727272728
140636,1299,0.08333333333333333
140638,6939,0.4090909090909091
140638,1299,0.07958333333333333
140647,6939,0.4095744680851064
140647,6939,0.10100609904416229
140647,1299,0.12396093100581879
140647,3356,0.10260806317539484
140648,6939,0.4090909090909091
140649,6939,0.4090909090909091
140650,6939,0.4090909090909091
140651,6939,0.4090909090909091
140652,6939,0.4090909090909091
140653,6939,0.4090909090909091
140654,6939,0.4090909090909091
140655,6939,0.45454545454545453
140656,6939,0.4090909090909091
140657,6939,0.4090909090909091
140682,140227,0.45833333333333337
140682,61218,0.38636363636363635
140682,174,0.17424242424242423
140682,8772,0.10606060606060605
140682,44324,0.4772727272727272
140682,9002,0.09848484848484848
140682,58057,0.38636363636363635
140682,6939,0.46969696969696967
140682,29632,0.25
140707,6939,0.08333333333333333
140707,6939,0.4090909090909091
140707,1299,0.17604166666666665
140716,6939,0.46753246753246747
140716,1299,0.16707915042436336
140716,6939,0.08269230769230769
140717,6939,0.4090909090909091
140717,1299,0.15889165743816905
140717,6939,0.08333333333333333
140726,6939,0.41226677252878124
140726,6939,0.08087783916513198
140726,1299,0.16368158077468828
140731,6939,0.6994949494949495
140731,44324,0.404040404040404
140731,4637,0.20202020202020207
140731,3356,0.29545454545454547
140731,7720,0.4848484848484849
140852,6939,0.4090909090909091
140853,6939,0.4090909090909091
140854,6939,0.4090909090909091
140855,6939,0.4090909090909091
140856,6939,0.4090909090909091
140857,6939,0.4090909090909091
140858,6939,0.4090909090909091
140859,6939,0.4090909090909091
140860,6939,0.4090909090909091
140861,6939,0.4090909090909091
140862,6939,0.4090909090909091
140863,6939,0.4090909090909091
140886,6939,0.08333333333333333
140886,1299,0.20833333333333334
140886,6939,0.45454545454545453
140903,1299,0.08333333333333333
140938,3356,0.17613636363636365
140938,38008,0.6517045454545455
140938,6939,0.2897727272727273
140938,2914,0.1409090909090909
140938,20473,0.3482954545454545
140938,1299,0.17613636363636365
140938,3491,0.3465909090909091
140938,174,0.10511363636363637
140979,6939,0.43636363636363634
140979,1299,0.2088375357606127
140979,6939,0.08408408408408409
141006,1299,0.0625
141006,6939,0.4090909090909091
141025,1299,0.10833333333333334
141025,3356,0.07500000000000001
141025,23764,0.14583333333333334
141025,23764,0.33333333333333326
141025,3356,0.09090909090909091
141025,6939,0.37878787878787873
141172,1299,0.45454545454545453
141172,62610,1.0
141172,2914,0.45454545454545453
141172,6939,0.4090909090909091
141172,21859,1.0
141237,137409,0.6818181818181818
141237,153371,1.0
141237,6939,0.4090909090909091
141425,58453,1.0
141425,3356,0.09090909090909091
141425,6939,0.4090909090909091
141425,58453,0.9836947169161933
141425,3356,0.26616300366300366
141429,51202,0.13636363636363635
141429,6939,0.9090909090909091
141429,215828,0.13636363636363635
141445,6939,0.9545454545454546
141445,215828,0.09090909090909091
141679,6939,0.41735537190082644
141679,1299,0.0836111111111111
141679,3356,0.057895905995681785
141739,1299,0.08333333333333333
141771,6939,0.4242424242424242
141771,1299,0.08185840707964602
141771,3356,0.053446001311045564
141771,6939,0.05346607669616519
141776,3214,0.125
141776,8888,1.0
141776,1299,0.16666666666666666
141776,3214,0.49999999999999994
141776,1299,0.10606060606060605
141776,8888,0.6666666666666665
141776,6939,0.7424242424242423
141998,1299,0.08333333333333333
142111,6939,0.2727272727272727
142111,174,0.6590909090909091
142111,38182,0.3479994542494542
142111,6939,0.8268658424908425
142111,132372,0.6959989084989084
142164,51202,0.13636363636363635
142164,215828,0.13636363636363635
142164,6939,0.9090909090909091
142404,1299,0.0625
142404,6939,0.4772727272727273
142404,3356,0.06818181818181818
142433,51202,0.09090909090909091
142433,215828,0.09090909090909091
142433,6939,0.9545454545454546
142433,983,1.0
142433,3356,0.09375
142433,3491,0.59375
142433,9002,0.3333333333333333
142433,1299,0.0625
142438,6939,0.390909090909091
142438,2914,0.3181818181818181
142438,20473,0.5999999999999999
142438,174,0.05454545454545454
142438,41378,0.20000000000000007
142438,1299,0.3636363636363636
142438,36236,0.20000000000000007
142438,399888,0.20000000000000007
142553,53667,0.18181818181818177
