asn,degree,betweenness,eigenvector,pagerank,rank_degree,rank_betweenness,rank_eigenvector,rank_pagerank
142075,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57903,43048,87257,20038
142106,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57904,43049,87258,20039
142068,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57905,43050,87259,20040
142087,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57906,43051,87260,20041
142077,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57907,43052,87261,20042
142090,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57908,43053,87262,20043
142102,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57909,43054,87263,20044
142095,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57910,43055,87264,20045
142084,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57911,43056,87265,20046
142080,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57912,43057,87266,20047
142076,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57913,43058,87267,20048
142088,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57914,43059,87268,20049
142072,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57915,43060,87269,20050
142078,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57916,43061,87270,20051
142098,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57917,43062,87271,20052
142070,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57918,43063,87272,20053
142069,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57919,43064,87273,20054
142091,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57920,43065,87274,20055
142104,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57921,43066,87275,20056
142073,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57922,43067,87276,20057
142101,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57923,43068,87277,20058
142094,1.1446100313623148e-05,0.0,5.635641972390476e-12,7.394714744492634e-06,57924,43069,87278,20059
140364,1.1446100313623148e-05,0.0,6.053658156603665e-11,7.391035989467044e-06,57925,43070,87105,20066
140373,1.1446100313623148e-05,0.0,6.053658156603665e-11,7.391035989467044e-06,57926,43071,87106,20067
140367,1.1446100313623148e-05,0.0,6.053658156603665e-11,7.391035989467044e-06,57927,43072,87107,20068
140368,1.1446100313623148e-05,0.0,6.053658156603665e-11,7.391035989467044e-06,57928,43073,87108,20069
140372,1.1446100313623148e-05,0.0,6.053658156603665e-11,7.391035989467044e-06,57929,43074,87109,20070
140366,1.1446100313623148e-05,0.0,6.053658156603665e-11,7.391035989467044e-06,57930,43075,87110,20071
140376,1.1446100313623148e-05,0.0,6.053658156603665e-11,7.391035989467044e-06,57931,43076,87111,20072
140371,1.1446100313623148e-05,0.0,6.053658156603665e-11,7.391035989467044e-06,57932,43077,87112,20073
140369,1.1446100313623148e-05,0.0,6.053658156603665e-11,7.391035989467044e-06,57933,43078,87113,20074
140377,1.1446100313623148e-05,0.0,6.053658156603665e-11,7.391035989467044e-06,57934,43079,87114,20075
140375,1.1446100313623148e-05,0.0,6.053658156603665e-11,7.391035989467044e-06,57935,43080,87115,20076
140370,1.1446100313623148e-05,0.0,6.053658156603665e-11,7.391035989467044e-06,57936,43081,87116,20077
140374,1.1446100313623148e-05,0.0,6.053658156603665e-11,7.391035989467044e-06,57937,43082,87117,20078
140378,1.1446100313623148e-05,0.0,6.053658156603665e-11,7.391035989467044e-06,57938,43083,87118,20079
58542,4.578440125449259e-05,2.880010374498557e-06,1.736075080101371e-05,7.390248168368767e-06,19430,11056,51740,20081
138421,4.578440125449259e-05,4.980778331163516e-07,8.24436231757463e-06,7.38319601655628e-06,19433,15945,59178,20095
142553,0.00011446100313623148,1.7187415295011147e-07,0.0002575467913362573,7.316069572525334e-06,12359,19324,15534,20266
134417,2.2892200627246296e-05,0.0,4.8101647115755575e-08,7.271925258399528e-06,31319,43106,80567,20382
137798,3.433830094086944e-05,0.0,4.884131562279331e-08,7.245657338076735e-06,23150,43113,80394,20451
17775,3.433830094086944e-05,1.4242816376300013e-08,9.691892835420684e-08,7.182656702579591e-06,23187,28510,79313,20602
59083,3.433830094086944e-05,1.4242816376300013e-08,9.691892835420684e-08,7.182656702579591e-06,23188,28511,79314,20603
23853,3.433830094086944e-05,1.4242816376300013e-08,9.691892835420684e-08,7.182656702579591e-06,23189,28512,79315,20604
138401,6.867660188173888e-05,1.1701302936955638e-05,7.992456091986758e-05,7.170656896088276e-06,15822,6909,29138,20635
131516,3.433830094086944e-05,2.050735475806798e-06,8.439767956425985e-06,7.096363506190762e-06,23248,11861,58995,20809
138538,6.867660188173888e-05,7.124380112087137e-07,0.00017719618360854418,7.093114177789449e-06,15832,14863,18560,20816
146782,3.433830094086944e-05,1.2988571161331473e-07,5.020996549366085e-06,7.045525757510919e-06,23286,20314,63857,20960
140250,1.1446100313623148e-05,0.0,3.2368516395069185e-08,7.0350808373641696e-06,57955,43157,80987,21000
140258,1.1446100313623148e-05,0.0,3.2368516395069185e-08,7.0350808373641696e-06,57956,43158,80988,21001
140249,1.1446100313623148e-05,0.0,3.2368516395069185e-08,7.0350808373641696e-06,57957,43159,80989,21002
140261,1.1446100313623148e-05,0.0,3.2368516395069185e-08,7.0350808373641696e-06,57958,43160,80990,21003
140255,1.1446100313623148e-05,0.0,3.2368516395069185e-08,7.0350808373641696e-06,57959,43161,80991,21004
140260,1.1446100313623148e-05,0.0,3.2368516395069185e-08,7.0350808373641696e-06,57960,43162,80992,21005
140251,1.1446100313623148e-05,0.0,3.2368516395069185e-08,7.0350808373641696e-06,57961,43163,80993,21006
140256,1.1446100313623148e-05,0.0,3.2368516395069185e-08,7.0350808373641696e-06,57962,43164,80994,21007
140245,1.1446100313623148e-05,0.0,3.2368516395069185e-08,7.0350808373641696e-06,57963,43165,80995,21008
140246,1.1446100313623148e-05,0.0,3.2368516395069185e-08,7.0350808373641696e-06,57964,43166,80996,21009
140247,1.1446100313623148e-05,0.0,3.2368516395069185e-08,7.0350808373641696e-06,57965,43167,80997,21010
140254,1.1446100313623148e-05,0.0,3.2368516395069185e-08,7.0350808373641696e-06,57966,43168,80998,21011
140248,1.1446100313623148e-05,0.0,3.2368516395069185e-08,7.0350808373641696e-06,57967,43169,80999,21012
140253,1.1446100313623148e-05,0.0,3.2368516395069185e-08,7.0350808373641696e-06,57968,43170,81000,21013
140259,1.1446100313623148e-05,0.0,3.2368516395069185e-08,7.0350808373641696e-06,57969,43171,81001,21014
140252,1.1446100313623148e-05,0.0,3.2368516395069185e-08,7.0350808373641696e-06,57970,43172,81002,21015
140257,1.1446100313623148e-05,0.0,3.2368516395069185e-08,7.0350808373641696e-06,57971,43173,81003,21016
137266,2.2892200627246296e-05,0.0,1.7394222167922754e-05,6.983416414449436e-06,31397,43192,51726,21192
17969,2.2892200627246296e-05,2.2161634987441213e-09,4.8031725613302786e-08,6.968825472862946e-06,31399,34002,80568,21238
140512,1.1446100313623148e-05,0.0,3.236829066446628e-08,6.968219592242455e-06,57984,43194,81005,21239
140510,1.1446100313623148e-05,0.0,3.236829066446628e-08,6.968219592242455e-06,57985,43195,81006,21240
140518,1.1446100313623148e-05,0.0,3.236829066446628e-08,6.968219592242455e-06,57986,43196,81007,21241
140515,1.1446100313623148e-05,0.0,3.236829066446628e-08,6.968219592242455e-06,57987,43197,81008,21242
140520,1.1446100313623148e-05,0.0,3.236829066446628e-08,6.968219592242455e-06,57988,43198,81009,21243
140508,1.1446100313623148e-05,0.0,3.236829066446628e-08,6.968219592242455e-06,57989,43199,81010,21244
140519,1.1446100313623148e-05,0.0,3.236829066446628e-08,6.968219592242455e-06,57990,43200,81011,21245
140522,1.1446100313623148e-05,0.0,3.236829066446628e-08,6.968219592242455e-06,57991,43201,81012,21246
140521,1.1446100313623148e-05,0.0,3.236829066446628e-08,6.968219592242455e-06,57992,43202,81013,21247
140514,1.1446100313623148e-05,0.0,3.236829066446628e-08,6.968219592242455e-06,57993,43203,81014,21248
140509,1.1446100313623148e-05,0.0,3.236829066446628e-08,6.968219592242455e-06,57994,43204,81015,21249
140511,1.1446100313623148e-05,0.0,3.236829066446628e-08,6.968219592242455e-06,57995,43205,81016,21250
140513,1.1446100313623148e-05,0.0,3.236829066446628e-08,6.968219592242455e-06,57996,43206,81017,21251
140516,1.1446100313623148e-05,0.0,3.236829066446628e-08,6.968219592242455e-06,57997,43207,81018,21252
140517,1.1446100313623148e-05,0.0,3.236829066446628e-08,6.968219592242455e-06,57998,43208,81019,21253
134772,2.2892200627246296e-05,1.1446231328335146e-05,1.7342597578511784e-05,6.951296820973718e-06,31409,8203,51772,21297
17638,2.2892200627246296e-05,1.1446231328335146e-05,1.7342597578511784e-05,6.951296820973718e-06,31410,8204,51773,21298
151058,2.2892200627246296e-05,1.1446231328335146e-05,1.7342597578511784e-05,6.951296820973718e-06,31411,8205,51774,21299
139018,2.2892200627246296e-05,0.0003447757492512248,1.7342597578511784e-05,6.951296820973718e-06,31412,1342,51775,21300
146950,6.867660188173888e-05,1.1648616028449488e-05,0.0002882289687466733,6.9371247764173815e-06,15852,6971,14989,21330
140857,1.1446100313623148e-05,0.0,3.236795207446019e-08,6.833566641694892e-06,58000,43231,81020,21599
140855,1.1446100313623148e-05,0.0,3.236795207446019e-08,6.833566641694892e-06,58001,43232,81021,21600
140860,1.1446100313623148e-05,0.0,3.236795207446019e-08,6.833566641694892e-06,58002,43233,81022,21601
140862,1.1446100313623148e-05,0.0,3.236795207446019e-08,6.833566641694892e-06,58003,43234,81023,21602
140854,1.1446100313623148e-05,0.0,3.236795207446019e-08,6.833566641694892e-06,58004,43235,81024,21603
140863,1.1446100313623148e-05,0.0,3.236795207446019e-08,6.833566641694892e-06,58005,43236,81025,21604
140858,1.1446100313623148e-05,0.0,3.236795207446019e-08,6.833566641694892e-06,58006,43237,81026,21605
140856,1.1446100313623148e-05,0.0,3.236795207446019e-08,6.833566641694892e-06,58007,43238,81027,21606
140853,1.1446100313623148e-05,0.0,3.236795207446019e-08,6.833566641694892e-06,58008,43239,81028,21607
140859,1.1446100313623148e-05,0.0,3.236795207446019e-08,6.833566641694892e-06,58009,43240,81029,21608
140852,1.1446100313623148e-05,0.0,3.236795207446019e-08,6.833566641694892e-06,58010,43241,81030,21609
140861,1.1446100313623148e-05,0.0,3.236795207446019e-08,6.833566641694892e-06,58011,43242,81031,21610
212532,9.156880250898518e-05,2.1179110132180528e-07,0.0002082695140900215,6.80434055646069e-06,13694,18616,16754,21724
45576,3.433830094086944e-05,8.266621854582805e-07,1.0379435234802214e-06,6.794693481262793e-06,23510,14384,72628,21751
140895,3.433830094086944e-05,2.18290618268934e-08,2.282294866120275e-07,6.788830560549855e-06,23514,26832,77396,21765
153376,0.00011446100313623148,7.928780496428493e-10,9.85135206510924e-05,6.766130293285598e-06,12405,36174,27065,21842
7641,2.2892200627246296e-05,5.178259383819169e-08,1.016181261105846e-07,6.743559876025955e-06,31468,23451,79212,21909
140238,1.1446100313623148e-05,0.0,3.23677263517215e-08,6.708292253268042e-06,58021,43285,81032,22019
138514,1.1446100313623148e-05,0.0,3.23677263517215e-08,6.708292253268042e-06,58022,43286,81033,22020
138641,1.1446100313623148e-05,0.0,3.23677263517215e-08,6.708292253268042e-06,58023,43287,81034,22021
138513,1.1446100313623148e-05,0.0,3.23677263517215e-08,6.708292253268042e-06,58024,43288,81035,22022
138635,1.1446100313623148e-05,0.0,3.23677263517215e-08,6.708292253268042e-06,58025,43289,81036,22023
138387,1.1446100313623148e-05,0.0,3.23677263517215e-08,6.708292253268042e-06,58026,43290,81037,22024
138597,1.1446100313623148e-05,0.0,3.23677263517215e-08,6.708292253268042e-06,58027,43291,81038,22025
138436,1.1446100313623148e-05,0.0,3.23677263517215e-08,6.708292253268042e-06,58028,43292,81039,22026
138679,1.1446100313623148e-05,0.0,3.23677263517215e-08,6.708292253268042e-06,58029,43293,81040,22027
138409,1.1446100313623148e-05,0.0,3.23677263517215e-08,6.708292253268042e-06,58030,43294,81041,22028
131574,3.433830094086944e-05,2.6344500676326925e-09,6.520432521553749e-08,6.671344753881058e-06,23629,33611,80002,22134
140061,3.433830094086944e-05,1.1446231328335146e-05,2.7664809754188075e-05,6.623818236598093e-06,23673,8265,47422,22296
137697,2.2892200627246296e-05,0.0,1.7375148220429906e-05,6.5692929856366564e-06,31539,43346,51733,22465
140292,2.2892200627246296e-05,0.0,1.7375148220429906e-05,6.5692929856366564e-06,31540,43347,51734,22466
140293,2.2892200627246296e-05,0.0,1.7375148220429906e-05,6.5692929856366564e-06,31541,43348,51735,22467
134169,3.433830094086944e-05,2.0177635827207986e-06,4.949548656517554e-06,6.519681387070524e-06,23743,11898,64034,22606
146842,3.433830094086944e-05,1.4718447888517461e-06,8.983026133103169e-06,6.474519643666266e-06,23784,12760,58292,22760
63561,3.433830094086944e-05,1.1339121412532938e-08,8.47292019612056e-06,6.474119313364288e-06,23785,29264,58965,22763
56047,2.2892200627246296e-05,8.61182314972665e-08,2.277095605691914e-07,6.462766545429738e-06,31592,21789,77404,22803
204856,0.00010301490282260833,2.809619250285186e-07,0.0002554556987050574,6.436119450404924e-06,13052,17659,15600,22897
151311,2.2892200627246296e-05,0.0,4.112412856246469e-09,6.431506333470781e-06,31611,43399,82128,22908
151187,0.00010301490282260833,3.987712703665857e-07,0.0005633836843452113,6.378622439818384e-06,13064,16627,12174,23153
151331,4.578440125449259e-05,7.528699200246913e-08,8.930747379827521e-06,6.376203200045515e-06,19973,22259,58395,23161
23852,3.433830094086944e-05,2.7139710047885677e-05,2.3451691227425507e-05,6.327529860051206e-06,23953,4343,49255,23365
140359,1.1446100313623148e-05,0.0,5.162494663429064e-08,6.3133887157781304e-06,58116,43544,80287,23417
140361,1.1446100313623148e-05,0.0,5.162494663429064e-08,6.3133887157781304e-06,58117,43545,80288,23418
140346,1.1446100313623148e-05,0.0,5.162494663429064e-08,6.3133887157781304e-06,58118,43546,80289,23419
140358,1.1446100313623148e-05,0.0,5.162494663429064e-08,6.3133887157781304e-06,58119,43547,80290,23420
140351,1.1446100313623148e-05,0.0,5.162494663429064e-08,6.3133887157781304e-06,58120,43548,80291,23421
140347,1.1446100313623148e-05,0.0,5.162494663429064e-08,6.3133887157781304e-06,58121,43549,80292,23422
140352,1.1446100313623148e-05,0.0,5.162494663429064e-08,6.3133887157781304e-06,58122,43550,80293,23423
140349,1.1446100313623148e-05,0.0,5.162494663429064e-08,6.3133887157781304e-06,58123,43551,80294,23424
140355,1.1446100313623148e-05,0.0,5.162494663429064e-08,6.3133887157781304e-06,58124,43552,80295,23425
140354,1.1446100313623148e-05,0.0,5.162494663429064e-08,6.3133887157781304e-06,58125,43553,80296,23426
140357,1.1446100313623148e-05,0.0,5.162494663429064e-08,6.3133887157781304e-06,58126,43554,80297,23427
140350,1.1446100313623148e-05,0.0,5.162494663429064e-08,6.3133887157781304e-06,58127,43555,80298,23428
140360,1.1446100313623148e-05,0.0,5.162494663429064e-08,6.3133887157781304e-06,58128,43556,80299,23429
140356,1.1446100313623148e-05,0.0,5.162494663429064e-08,6.3133887157781304e-06,58129,43557,80300,23430
140348,1.1446100313623148e-05,0.0,5.162494663429064e-08,6.3133887157781304e-06,58130,43558,80301,23431
140353,1.1446100313623148e-05,0.0,5.162494663429064e-08,6.3133887157781304e-06,58131,43559,80302,23432
136195,3.433830094086944e-05,6.27628050156998e-08,1.737437911120361e-05,6.300407749437215e-06,23984,22837,51736,23504
140682,0.00011446100313623148,1.6242987717860217e-07,0.0003427965528958153,6.227458148494945e-06,12455,19501,14133,23811
141005,2.2892200627246296e-05,0.0,1.8561859792805106e-08,6.207894504641788e-06,31847,43699,81456,23940
55956,3.433830094086944e-05,3.393705387986349e-06,5.479237940038512e-05,6.173189230878464e-06,24094,10717,36791,24070
200536,0.00010301490282260833,1.3673036014576962e-08,0.00011542822920823663,6.1703372291704945e-06,13089,28656,25342,24081
63548,2.2892200627246296e-05,7.643767156531112e-09,6.319191654469723e-08,6.101166165217011e-06,31950,30560,80056,24367
38367,2.2892200627246296e-05,7.643767156531112e-09,6.319191654469723e-08,6.101166165217011e-06,31951,30561,80057,24368
55971,2.2892200627246296e-05,7.64631592850728e-09,6.319191654469723e-08,6.101166165217011e-06,31952,30559,80058,24369
202396,8.012270219536204e-05,1.305077420389968e-07,4.2674392621834314e-05,6.050735925117213e-06,14758,20293,41092,24550
139178,2.2892200627246296e-05,8.232131816547056e-09,4.3867741624588734e-08,6.04218071568561e-06,31998,30299,80671,24592
137726,2.2892200627246296e-05,8.232131816547056e-09,4.3867741624588734e-08,6.04218071568561e-06,31999,30300,80672,24593
45083,2.2892200627246296e-05,8.232131816547056e-09,4.3867741624588734e-08,6.04218071568561e-06,32000,30301,80673,24594
24147,2.2892200627246296e-05,8.232131816547056e-09,4.3867741624588734e-08,6.04218071568561e-06,32001,30302,80674,24595
38027,2.2892200627246296e-05,8.232131816547056e-09,4.3867741624588734e-08,6.04218071568561e-06,32002,30303,80675,24596
17964,2.2892200627246296e-05,6.187439326257501e-08,5.387804131677537e-08,6.017888732233601e-06,32035,22876,80210,24705
58854,2.2892200627246296e-05,5.769084464682976e-09,2.599866265520757e-07,5.967988780439232e-06,32103,31514,76967,24964
146817,2.2892200627246296e-05,5.769084464682976e-09,2.599866265520757e-07,5.967988780439232e-06,32104,31515,76968,24965
56042,2.2892200627246296e-05,3.87506061305516e-09,2.42944126613224e-07,5.955104419988582e-06,32118,32679,77133,25013
134756,3.433830094086944e-05,3.5273782855731895e-08,1.7375196525313064e-05,5.906238689155629e-06,24395,24806,51732,25242
146841,2.2892200627246296e-05,0.0,2.280488779744661e-07,5.8848813203806e-06,32234,44002,77400,25413
9939,2.2892200627246296e-05,1.0601354480925105e-08,5.445976801931602e-08,5.87846393418394e-06,32249,29501,80199,25453
150173,9.156880250898518e-05,3.9839841874754564e-07,0.0005549772994328644,5.871302062380494e-06,13836,16630,12222,25479
63581,2.2892200627246296e-05,0.0,8.259534559350393e-06,5.8611361983524105e-06,32269,44025,59152,25523
24139,2.2892200627246296e-05,0.0,8.259534559350393e-06,5.8611361983524105e-06,32270,44026,59153,25524
58852,2.2892200627246296e-05,0.0,8.259534559350393e-06,5.8611361983524105e-06,32271,44027,59154,25525
45106,2.2892200627246296e-05,0.0,8.259534559350393e-06,5.8611361983524105e-06,32272,44028,59155,25526
135061,3.433830094086944e-05,0.0,8.243619312542137e-06,5.853681641999499e-06,24460,44035,59184,25564
4611,2.2892200627246296e-05,8.410940696101578e-10,8.80505196065146e-08,5.853383684616628e-06,32282,36087,79516,25565
9805,2.2892200627246296e-05,8.410940696101578e-10,8.80505196065146e-08,5.853383684616628e-06,32283,36088,79517,25566
37942,2.2892200627246296e-05,8.410940696101578e-10,8.80505196065146e-08,5.853383684616628e-06,32284,36089,79518,25567
56002,2.2892200627246296e-05,8.410940696101578e-10,8.80505196065146e-08,5.853383684616628e-06,32285,36090,79519,25568
63634,2.2892200627246296e-05,8.410940696101578e-10,8.80505196065146e-08,5.853383684616628e-06,32286,36091,79520,25569
7653,2.2892200627246296e-05,8.410940696101578e-10,8.80505196065146e-08,5.853383684616628e-06,32287,36092,79521,25570
55982,2.2892200627246296e-05,8.410940696101578e-10,8.80505196065146e-08,5.853383684616628e-06,32288,36093,79522,25571
38380,2.2892200627246296e-05,8.410940696101578e-10,8.80505196065146e-08,5.853383684616628e-06,32289,36094,79523,25572
9810,2.2892200627246296e-05,8.410940696101578e-10,8.80505196065146e-08,5.853383684616628e-06,32290,36095,79524,25573
9811,2.2892200627246296e-05,8.410940696101578e-10,8.80505196065146e-08,5.853383684616628e-06,32291,36096,79525,25574
139110,2.2892200627246296e-05,8.413745277860864e-10,8.80505196065146e-08,5.853383684616628e-06,32292,36086,79526,25575
140530,1.1446100313623148e-05,0.0,5.168512303271598e-08,5.853307385306813e-06,58284,44036,80266,25576
140529,1.1446100313623148e-05,0.0,5.168512303271598e-08,5.853307385306813e-06,58285,44037,80267,25577
140536,1.1446100313623148e-05,0.0,5.168512303271598e-08,5.853307385306813e-06,58286,44038,80268,25578
140528,1.1446100313623148e-05,0.0,5.168512303271598e-08,5.853307385306813e-06,58287,44039,80269,25579
140531,1.1446100313623148e-05,0.0,5.168512303271598e-08,5.853307385306813e-06,58288,44040,80270,25580
140537,1.1446100313623148e-05,0.0,5.168512303271598e-08,5.853307385306813e-06,58289,44041,80271,25581
140535,1.1446100313623148e-05,0.0,5.168512303271598e-08,5.853307385306813e-06,58290,44042,80272,25582
140538,1.1446100313623148e-05,0.0,5.168512303271598e-08,5.853307385306813e-06,58291,44043,80273,25583
137402,1.1446100313623148e-05,0.0,5.168512303271598e-08,5.853307385306813e-06,58292,44044,80274,25584
140533,1.1446100313623148e-05,0.0,5.168512303271598e-08,5.853307385306813e-06,58293,44045,80275,25585
137401,1.1446100313623148e-05,0.0,5.168512303271598e-08,5.853307385306813e-06,58294,44046,80276,25586
140532,1.1446100313623148e-05,0.0,5.168512303271598e-08,5.853307385306813e-06,58295,44047,80277,25587
140534,1.1446100313623148e-05,0.0,5.168512303271598e-08,5.853307385306813e-06,58296,44048,80278,25588
137745,2.2892200627246296e-05,2.543606961852255e-09,2.1050813887229383e-08,5.831663130258409e-06,32374,33691,81299,25766
209306,8.012270219536204e-05,5.348448413465687e-08,3.900147807867025e-05,5.811267527471441e-06,14804,23336,42071,25903
213891,6.867660188173888e-05,7.520680667065793e-07,0.0002330575147361133,5.8083249348616485e-06,16047,14714,16117,25919
215502,8.012270219536204e-05,1.4144055887639824e-07,0.00012248949041809105,5.8065140568806445e-06,14805,19998,23510,25929
140657,1.1446100313623148e-05,0.0,5.162386673418966e-08,5.7978403259110765e-06,58302,44098,80303,25969
140654,1.1446100313623148e-05,0.0,5.162386673418966e-08,5.7978403259110765e-06,58303,44099,80304,25970
140655,1.1446100313623148e-05,0.0,5.162386673418966e-08,5.7978403259110765e-06,58304,44100,80305,25971
140652,1.1446100313623148e-05,0.0,5.162386673418966e-08,5.7978403259110765e-06,58305,44101,80306,25972
140651,1.1446100313623148e-05,0.0,5.162386673418966e-08,5.7978403259110765e-06,58306,44102,80307,25973
140648,1.1446100313623148e-05,0.0,5.162386673418966e-08,5.7978403259110765e-06,58307,44103,80308,25974
140650,1.1446100313623148e-05,0.0,5.162386673418966e-08,5.7978403259110765e-06,58308,44104,80309,25975
140653,1.1446100313623148e-05,0.0,5.162386673418966e-08,5.7978403259110765e-06,58309,44105,80310,25976
140656,1.1446100313623148e-05,0.0,5.162386673418966e-08,5.7978403259110765e-06,58310,44106,80311,25977
140649,1.1446100313623148e-05,0.0,5.162386673418966e-08,5.7978403259110765e-06,58311,44107,80312,25978
58862,2.2892200627246296e-05,2.5009740549480358e-08,5.900821427825463e-08,5.784741573157559e-06,32494,26320,80138,26054
212985,0.00010301490282260833,1.0582804406588393e-07,0.0001762068553607918,5.770596218822504e-06,13139,21039,18657,26146
134810,2.2892200627246296e-05,3.5070507541918164e-09,2.430337712686624e-07,5.7670685224382305e-06,32569,32959,77132,26174
136237,6.867660188173888e-05,5.826387493738266e-07,0.0003310879068788593,5.765129772339088e-06,16055,15464,14283,26196
59048,2.2892200627246296e-05,2.6312430717529148e-09,6.093287770947552e-09,5.75083637319347e-06,32608,33614,82028,26295
4816,3.433830094086944e-05,4.466605379423518e-08,1.7375498307946083e-05,5.738060546830187e-06,24629,23976,51731,26358
58828,2.2892200627246296e-05,7.404946285437531e-09,5.572774620653383e-08,5.712345247897471e-06,32663,30688,80180,26509
63629,2.2892200627246296e-05,2.1812566686123593e-08,2.813064694386682e-07,5.71214788385058e-06,32664,26836,76689,26510
150184,6.867660188173888e-05,6.655971475662706e-08,7.14736228454014e-05,5.704073243789854e-06,16067,22683,30604,26592
134542,3.433830094086944e-05,3.847956678243906e-10,8.359041870598843e-06,5.7017737921203795e-06,24682,37128,59056,26615
24353,2.2892200627246296e-05,0.0,4.975912184041352e-06,5.699246439125275e-06,32707,44252,63941,26652
24358,2.2892200627246296e-05,0.0,4.975912184041352e-06,5.699246439125275e-06,32708,44253,63942,26653
24370,2.2892200627246296e-05,0.0,4.975912184041352e-06,5.699246439125275e-06,32709,44254,63943,26654
24372,2.2892200627246296e-05,0.0,4.975912184041352e-06,5.699246439125275e-06,32710,44255,63944,26655
24355,2.2892200627246296e-05,0.0,4.975912184041352e-06,5.699246439125275e-06,32711,44256,63945,26656
24349,2.2892200627246296e-05,0.0,4.975912184041352e-06,5.699246439125275e-06,32712,44257,63946,26657
24350,2.2892200627246296e-05,0.0,4.975912184041352e-06,5.699246439125275e-06,32713,44258,63947,26658
24371,2.2892200627246296e-05,0.0,4.975912184041352e-06,5.699246439125275e-06,32714,44259,63948,26659
138369,2.2892200627246296e-05,0.0,4.975912184041352e-06,5.699246439125275e-06,32715,44260,63949,26660
24352,2.2892200627246296e-05,0.0,4.975912184041352e-06,5.699246439125275e-06,32716,44261,63950,26661
24362,2.2892200627246296e-05,0.0,4.975912184041352e-06,5.699246439125275e-06,32717,44262,63951,26662
138378,2.2892200627246296e-05,0.0,4.975912184041352e-06,5.699246439125275e-06,32718,44263,63952,26663
146814,2.2892200627246296e-05,0.0,6.873634329732007e-08,5.684566380286799e-06,32802,44318,79896,26836
133219,8.012270219536204e-05,2.3634028295274978e-07,0.00023099810952901444,5.682839086593466e-06,14834,18309,16156,26891
63695,2.2892200627246296e-05,0.0,2.3172384040695046e-07,5.675926391118664e-06,32867,44322,77344,26927
58777,3.433830094086944e-05,0.0,2.7718400529931705e-05,5.618784967951985e-06,24791,44399,47403,27293
45101,2.2892200627246296e-05,1.1731092288995069e-09,5.575694444931435e-08,5.605646260282807e-06,32998,35515,80176,27374
59049,2.2892200627246296e-05,1.1731092288995069e-09,5.575694444931435e-08,5.605646260282807e-06,32999,35516,80177,27375
131558,2.2892200627246296e-05,1.1731092288995069e-09,5.575694444931435e-08,5.605646260282807e-06,33000,35517,80178,27376
139154,2.2892200627246296e-05,1.3347592849706847e-08,8.243999267657795e-06,5.570660230755438e-06,33086,28718,59181,27613
136198,3.433830094086944e-05,3.776264165704774e-06,2.766499597216425e-05,5.558149757743478e-06,24883,10529,47421,27700
63617,2.2892200627246296e-05,1.3370924635262996e-08,1.200279907500306e-07,5.5533952697576275e-06,33143,28713,78782,27737
137908,6.867660188173888e-05,8.667531135241252e-08,9.607594323607126e-05,5.551939639352222e-06,16101,21772,27338,27760
59068,2.2892200627246296e-05,0.0,4.931143828930595e-08,5.546442782911505e-06,33170,44582,80381,27876
17816,3.433830094086944e-05,8.822206549486774e-09,9.19503861008201e-06,5.535420726574496e-06,25008,30080,58031,27966
59067,2.2892200627246296e-05,2.8934461085433238e-09,8.873727072986503e-08,5.534460481844929e-06,33208,33402,79505,27970
214613,0.00012590710344985464,0.0,0.0007185109103744157,5.480635491462029e-06,12040,44644,10903,28400
18241,2.2892200627246296e-05,0.0,1.0079153317707113e-08,5.471980031973865e-06,33376,44658,81814,28444
4859,2.2892200627246296e-05,1.02897615992925e-06,8.212058049815406e-06,5.462035545412485e-06,33404,13696,59233,28516
24141,2.2892200627246296e-05,4.163461193696016e-09,3.057828486748777e-08,5.443893697539254e-06,33441,32462,81068,28623
137782,2.2892200627246296e-05,4.163461193696016e-09,3.057828486748777e-08,5.443893697539254e-06,33442,32463,81069,28624
