asn,category,tags
41504,ISP,Server Hosting|Computer and Information Technology|Internet Service Provider (ISP)|Service
49696,Other,Computer and Information Technology|
49697,Academic/Edu,Education and Research|Personal ASN|
57891,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
57892,Other,"Retail Stores, Wholesale, and E-commerce Sites|Clothing, Fashion, Luggage|"
8741,ISP,VPN Host|Computer and Information Technology|Internet Service Provider (ISP)|Validating RPKI ROV
197157,Enterprise,Online Music and Video Streaming Services|Service|Software Development|Computer and Information Technology
205350,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
197160,Other,"Freight, Shipment, and Postal Services|Trucking|Personal ASN|"
553,Eyeball,"Eyeball|Colleges, Universities, and Professional Schools|Education and Research|Validating RPKI ROV"
41514,Other,Electronics and Computer Components|Service|Manufacturing|Machinery
197164,ISP,Internet Service Provider (ISP)|Software Development|Computer and Information Technology|Education and Research
205356,Content/CDN,Software Development|Hosting and Cloud Provider|Service|Computer and Information Technology
213554,Unknown,
205365,Enterprise,"Personal ASN|Law, Business, and Consulting Services|Service|"
205366,Academic/Edu,"Education and Research|Research and Development Organizations|Service|Law, Business, and Consulting Services"
57911,ISP,"Retail Stores, Wholesale, and E-commerce Sites|Machinery|Electronics and Computer Components|Health Care Services"
8763,ISP,Tranco 10k Host|Computer and Information Technology|Internet Service Provider (ISP)|Validating RPKI ROV
213566,Unknown,
8767,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Validating RPKI ROV
205376,Other,"Machinery|Manufacturing|Metal, Glass, Wood, and Paper Manufacturing|"
213569,Unknown,
205382,Other,Service|
