asn,category,tags
132922,Other,"Manufacturing|Food, Beverage, and Tobacco"
132923,ISP,Internet Service Provider (ISP)|Not Validating RPKI ROV|Computer and Information Technology
132924,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
132925,ISP,Computer and Information Technology|Hosting and Cloud Provider|Internet Service Provider (ISP)
132926,Academic/Edu,"Education Software|Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)|Education and Research"
132927,ISP,Computer and Information Technology|Internet Service Provider (ISP)
132928,Unknown,
132929,Unknown,
132930,Other,Computer and Information Technology
132931,ISP,Eyeball|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
132932,ISP,Computer and Information Technology|Not Validating RPKI ROV|Internet Service Provider (ISP)
132933,ISP,Internet Service Provider (ISP)|Not Validating RPKI ROV|Computer and Information Technology|Search
132934,ISP,Eyeball|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
132935,ISP,Internet Service Provider (ISP)|Not Validating RPKI ROV|Computer and Information Technology
132936,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Software Development
132937,ISP,Hosting and Cloud Provider|Computer and Information Technology|Internet Service Provider (ISP)
132938,Content/CDN,Computer and Information Technology|Hosting and Cloud Provider
132939,Other,Other
132940,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Hosting and Cloud Provider
132941,ISP,Internet Service Provider (ISP)|Computer and Information Technology
132942,Unknown,
132943,Other,Other
132944,ISP,Computer and Information Technology|Not Validating RPKI ROV|Internet Service Provider (ISP)|Hosting and Cloud Provider
132945,Other,"Retail Stores, Wholesale, and E-commerce Sites"
132946,Other,"Banks, Credit Card Companies, Mortgage Providers|Finance and Insurance"
132947,Other,"Not Validating RPKI ROV|Retail Stores, Wholesale, and E-commerce Sites"
132948,ISP,Internet Service Provider (ISP)|Computer and Information Technology
132949,Other,Construction and Real Estate|Real Estate (Residential and/or Commercial)
132950,ISP,Service|Internet Service Provider (ISP)|Computer and Information Technology|Software Development
132951,ISP,Software Development|Internet Service Provider (ISP)|Computer and Information Technology
132952,Other,"Retail Stores, Wholesale, and E-commerce Sites"
132953,ISP,Computer and Information Technology|Hosting and Cloud Provider|Internet Service Provider (ISP)
132954,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Hosting and Cloud Provider|Retail Stores, Wholesale, and E-commerce Sites"
132955,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
132956,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
132957,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
132958,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Eyeball
132959,ISP,"Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)|Computer and Information Technology"
132960,ISP,Internet Service Provider (ISP)|Not Validating RPKI ROV|Computer and Information Technology
132961,ISP,Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)|Eyeball
132962,Other,Not Validating RPKI ROV|Other
132963,Other,"Software Development|Investment, Portfolio Management, Pensions and Funds|Finance and Insurance|Computer and Information Technology"
132964,ISP,Computer and Information Technology|Not Validating RPKI ROV|Internet Service Provider (ISP)
132965,Other,"Not Validating RPKI ROV|Media, Publishing, and Broadcasting|Print Media (Newspapers, Magazines, Books)"
132966,Other,Other
132967,Other,"Manufacturing|Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|Clothing and Textiles"
132968,Enterprise,"Law, Business, and Consulting Services|Accountants, Tax Preparers, Payroll Services|Service|Computer and Information Technology"
132969,ISP,Hosting and Cloud Provider|Internet Service Provider (ISP)|Computer and Information Technology
132970,ISP,"Law, Business, and Consulting Services|Service|Media, Publishing, and Broadcasting|Computer and Information Technology"
132971,ISP,"Radio and Television Providers|Media, Publishing, and Broadcasting|Internet Service Provider (ISP)|Computer and Information Technology"
132972,ISP,Internet Service Provider (ISP)|Not Validating RPKI ROV|Computer and Information Technology
132973,Other,"Retail Stores, Wholesale, and E-commerce Sites"
132974,ISP,Home ISP|Internet Service Provider (ISP)|Computer and Information Technology|Business Broadband
132975,Other,Computer and Information Technology
132976,ISP,Computer and Information Technology|Not Validating RPKI ROV|Internet Service Provider (ISP)
132977,ISP,Internet Service Provider (ISP)|Computer and Information Technology
132978,Other,"Media, Publishing, and Broadcasting|Not Validating RPKI ROV|Print Media (Newspapers, Magazines, Books)"
132979,Other,Computer and Information Technology
132980,Other,Computer and Information Technology
132981,Enterprise,"Service|Law, Business, and Consulting Services|Computer and Information Technology|Software Development"
132982,ISP,"Law, Business, and Consulting Services|Service|Technology Consulting Services|Software Development"
132983,ISP,"Computer and Information Technology|Law, Business, and Consulting Services|Service|Software Development"
132984,Academic/Edu,"Not Validating RPKI ROV|Education and Research|Colleges, Universities, and Professional Schools"
